url,url_type,http_status,final_url,redirect_count,robots_status,x_robots_tag,meta_robots,canonical,canonical_matches_url,in_sitemap,sitemap_indexable,title,title_length,meta_description_present,h1_present,content_word_count,internal_inlinks,orphan_status,render_mode,schema_validity,indexability_status,blocking_reason,quality_flags,recommended_action,priority
"https://holiswiss.ch/en/specialites/micronutrition","specialty","200","https://holiswiss.ch/en/specialites/micronutrition","0","allowed","","index, follow","https://holiswiss.ch/en/specialites/micronutrition","true","true","true","Micronutrition in Switzerland — Certified therapists | Holiswiss","64","true","true","164","4","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (164 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/specialites/naturopathie","specialty","200","https://holiswiss.ch/fr/specialites/naturopathie","0","allowed","","index, follow","https://holiswiss.ch/fr/specialites/naturopathie","true","true","true","Naturopathie en Suisse — Thérapeutes certifiés | Holiswiss","58","true","true","170","4","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (170 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/specialites/naturheilkunde","specialty","200","https://holiswiss.ch/de/specialites/naturheilkunde","0","allowed","","index, follow","https://holiswiss.ch/de/specialites/naturheilkunde","true","true","true","Naturheilkunde in der Schweiz — Zertifizierte Therapeuten | Holiswiss","69","true","true","157","4","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (157 mots) ; title 69 car.","enrichir avant de pousser","3"
"https://holiswiss.ch/it/specialites/naturopatia","specialty","200","https://holiswiss.ch/it/specialites/naturopatia","0","allowed","","index, follow","https://holiswiss.ch/it/specialites/naturopatia","true","true","true","Naturopatia in Svizzera — Terapeuti certificati | Holiswiss","59","true","true","165","4","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (165 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/specialites/naturopathy","specialty","200","https://holiswiss.ch/en/specialites/naturopathy","0","allowed","","index, follow","https://holiswiss.ch/en/specialites/naturopathy","true","true","true","Naturopathy in Switzerland — Certified therapists | Holiswiss","61","true","true","160","4","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (160 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/specialites/nutrition","specialty","200","https://holiswiss.ch/fr/specialites/nutrition","0","allowed","","index, follow","https://holiswiss.ch/fr/specialites/nutrition","true","true","true","Nutrition en Suisse — Thérapeutes certifiés | Holiswiss","55","true","true","179","4","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (179 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/specialites/ernaehrungsberatung","specialty","200","https://holiswiss.ch/de/specialites/ernaehrungsberatung","0","allowed","","index, follow","https://holiswiss.ch/de/specialites/ernaehrungsberatung","true","true","true","Ernährungsberatung in der Schweiz — Zertifizierte Therapeuten | Holiswiss","73","true","true","174","4","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (174 mots) ; title 73 car.","enrichir avant de pousser","3"
"https://holiswiss.ch/it/specialites/nutrizione","specialty","200","https://holiswiss.ch/it/specialites/nutrizione","0","allowed","","index, follow","https://holiswiss.ch/it/specialites/nutrizione","true","true","true","Nutrizione in Svizzera — Terapeuti certificati | Holiswiss","58","true","true","177","4","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (177 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/specialites/nutrition","specialty","200","https://holiswiss.ch/en/specialites/nutrition","0","allowed","","index, follow","https://holiswiss.ch/en/specialites/nutrition","true","true","true","Nutrition in Switzerland — Certified therapists | Holiswiss","59","true","true","177","4","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (177 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/specialites/radiesthesie","specialty","200","https://holiswiss.ch/fr/specialites/radiesthesie","0","allowed","","index, follow","https://holiswiss.ch/fr/specialites/radiesthesie","true","true","true","Radiesthésie en Suisse — Thérapeutes certifiés | Holiswiss","58","true","true","173","1","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (173 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/specialites/radiaesthesie","specialty","200","https://holiswiss.ch/de/specialites/radiaesthesie","0","allowed","","index, follow","https://holiswiss.ch/de/specialites/radiaesthesie","true","true","true","Radiästhesie in der Schweiz — Zertifizierte Therapeuten | Holiswiss","67","true","true","165","1","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (165 mots) ; title 67 car.","enrichir avant de pousser","3"
"https://holiswiss.ch/it/specialites/radiestesia","specialty","200","https://holiswiss.ch/it/specialites/radiestesia","0","allowed","","index, follow","https://holiswiss.ch/it/specialites/radiestesia","true","true","true","Radiestesia in Svizzera — Terapeuti certificati | Holiswiss","59","true","true","173","1","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (173 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/specialites/dowsing","specialty","200","https://holiswiss.ch/en/specialites/dowsing","0","allowed","","index, follow","https://holiswiss.ch/en/specialites/dowsing","true","true","true","Dowsing in Switzerland — Certified therapists | Holiswiss","57","true","true","170","1","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (170 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/specialites/reflexologie","specialty","200","https://holiswiss.ch/fr/specialites/reflexologie","0","allowed","","index, follow","https://holiswiss.ch/fr/specialites/reflexologie","true","true","true","Réflexologie en Suisse — Thérapeutes certifiés | Holiswiss","58","true","true","171","9","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (171 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/specialites/reflexzonentherapie","specialty","200","https://holiswiss.ch/de/specialites/reflexzonentherapie","0","allowed","","index, follow","https://holiswiss.ch/de/specialites/reflexzonentherapie","true","true","true","Reflexzonentherapie in der Schweiz — Zertifizierte Therapeuten | Holiswiss","74","true","true","161","9","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (161 mots) ; title 74 car.","enrichir avant de pousser","3"
"https://holiswiss.ch/it/specialites/riflessologia","specialty","200","https://holiswiss.ch/it/specialites/riflessologia","0","allowed","","index, follow","https://holiswiss.ch/it/specialites/riflessologia","true","true","true","Riflessologia in Svizzera — Terapeuti certificati | Holiswiss","61","true","true","168","9","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (168 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/specialites/reflexology","specialty","200","https://holiswiss.ch/en/specialites/reflexology","0","allowed","","index, follow","https://holiswiss.ch/en/specialites/reflexology","true","true","true","Reflexology in Switzerland — Certified therapists | Holiswiss","61","true","true","166","9","liée","SSR","14 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (166 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeute/dominique-marine-oberhofer-bb2a1b","therapist","200","https://holiswiss.ch/fr/therapeute/dominique-marine-oberhofer-bb2a1b","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeute/dominique-marine-oberhofer-bb2a1b","true","true","true","Dominique Marine Oberhofer — Thérapeute à Payerne, VD | Holi","60","true","true","321","9","liée","SSR","27 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","1"
"https://holiswiss.ch/fr/therapeute/sakurame-soin-0a8479","therapist","200","https://holiswiss.ch/fr/therapeute/sakurame-soin-0a8479","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeute/sakurame-soin-0a8479","true","true","true","SakurÂme Amandine Glassey — Thérapeute à Boudevilliers, NE |","60","true","true","252","9","liée","SSR","23 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","1"
"https://holiswiss.ch/fr/therapeute/olivier-larue-efbaa6","therapist","200","https://holiswiss.ch/fr/therapeute/olivier-larue-efbaa6","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeute/olivier-larue-efbaa6","true","true","true","Olivier Larue — Thérapeute à Genève, GE | Holiswiss","51","true","true","232","5","liée","SSR","23 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (232 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeute/d-jourdain-5de6e6","therapist","200","https://holiswiss.ch/fr/therapeute/d-jourdain-5de6e6","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeute/d-jourdain-5de6e6","true","true","true","Dominique Jourdain — Thérapeute à Le Chenit, VD | Holiswiss","59","true","true","718","8","liée","SSR","31 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","1"
"https://holiswiss.ch/fr/therapeute/fajeiv-pm-69192a","therapist","200","https://holiswiss.ch/fr/therapeute/fajeiv-pm-69192a","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeute/fajeiv-pm-69192a","true","true","true","Fajeiv PM — Thérapeute | Holiswiss","34","true","true","213","1","liée","SSR","15 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (213 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeute/emilie-chardon-8df145","therapist","200","https://holiswiss.ch/fr/therapeute/emilie-chardon-8df145","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeute/emilie-chardon-8df145","true","true","true","Émilie Chardon — Thérapeute à Genève, GE | Holiswiss","52","true","true","714","9","liée","SSR","44 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","1"
"https://holiswiss.ch/fr/therapeute/greg-arshakuni-67e978","therapist","200","https://holiswiss.ch/fr/therapeute/greg-arshakuni-67e978","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeute/greg-arshakuni-67e978","true","true","true","Gregory Arshakuni — Consultant en psychologie - Spécialiste","59","true","true","430","7","liée","SSR","31 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","1"
"https://holiswiss.ch/fr/therapeute/carine-9ffd3d","therapist","200","https://holiswiss.ch/fr/therapeute/carine-9ffd3d","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeute/carine-9ffd3d","true","true","true","Carine Moiroux — Hypnothérapeute / Formatrice à Le Grand Sac","60","true","true","1526","7","liée","SSR","90 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","1"
"https://holiswiss.ch/fr/therapeute/caroline-roch-the-undiet-plan","therapist","200","https://holiswiss.ch/fr/therapeute/caroline-roch-the-undiet-plan","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeute/caroline-roch-the-undiet-plan","true","true","true","Caroline Roch — Experte nutrition - santé métabolique &amp; gest","64","true","true","559","6","liée","SSR","32 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","1"
"https://holiswiss.ch/de/therapeute/henry-gerald","therapist","200","https://holiswiss.ch/de/therapeute/henry-gerald","0","allowed","","index, follow","https://holiswiss.ch/de/therapeute/henry-gerald","true","true","true","Gerald HENRY — Energeticien, Magnetiseur in Basel, BS | Holi","60","true","true","551","9","liée","SSR","37 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","1"
"https://holiswiss.ch/de/therapeute/susanna-probst-bio-nerg-ticienne-2ea5be","therapist","200","https://holiswiss.ch/de/therapeute/susanna-probst-bio-nerg-ticienne-2ea5be","0","allowed","","index, follow","https://holiswiss.ch/de/therapeute/susanna-probst-bio-nerg-ticienne-2ea5be","true","true","true","Susanna Probst (Énergéticienne) — Energeticienne in Bienne,","59","true","true","375","6","liée","SSR","23 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","1"
"https://holiswiss.ch/fr/therapeutes/canton/VD","listing","200","https://holiswiss.ch/fr/therapeutes/canton/VD","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/canton/VD","true","true","true","Thérapeutes à Vaud — Annuaire holistique | Holiswiss","52","true","true","296","118","liée","SSR","19 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","2"
"https://holiswiss.ch/de/therapeutes/canton/VD","listing","200","https://holiswiss.ch/de/therapeutes/canton/VD","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/canton/VD","true","true","true","Therapeuten in Waadt — Ganzheitliches Verzeichnis | Holiswiss","61","true","true","270","111","liée","SSR","19 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","2"
"https://holiswiss.ch/it/therapeutes/canton/VD","listing","200","https://holiswiss.ch/it/therapeutes/canton/VD","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/canton/VD","true","true","true","Terapeuti a Vaud — Directory olistica | Holiswiss","49","true","true","278","107","liée","SSR","19 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","2"
"https://holiswiss.ch/en/therapeutes/canton/VD","listing","200","https://holiswiss.ch/en/therapeutes/canton/VD","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/canton/VD","true","true","true","Therapists in Vaud — Holistic directory | Holiswiss","51","true","true","280","107","liée","SSR","19 types","INDEXABLE_ET_PRIORITAIRE","","","aucune","2"
"https://holiswiss.ch/fr/therapeutes/canton/NE","listing","200","https://holiswiss.ch/fr/therapeutes/canton/NE","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/canton/NE","true","true","true","Thérapeutes à Neuchâtel — Annuaire holistique | Holiswiss","57","true","true","191","118","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (191 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/therapeutes/canton/NE","listing","200","https://holiswiss.ch/de/therapeutes/canton/NE","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/canton/NE","true","true","true","Therapeuten in Neuenburg — Ganzheitliches Verzeichnis | Holiswiss","65","true","true","175","111","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (175 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/it/therapeutes/canton/NE","listing","200","https://holiswiss.ch/it/therapeutes/canton/NE","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/canton/NE","true","true","true","Terapeuti a Neuchâtel — Directory olistica | Holiswiss","54","true","true","165","107","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (165 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/therapeutes/canton/NE","listing","200","https://holiswiss.ch/en/therapeutes/canton/NE","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/canton/NE","true","true","true","Therapists in Neuchâtel — Holistic directory | Holiswiss","56","true","true","175","107","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (175 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeutes/canton/GE","listing","200","https://holiswiss.ch/fr/therapeutes/canton/GE","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/canton/GE","true","true","true","Thérapeutes à Genève — Annuaire holistique | Holiswiss","54","true","true","248","118","liée","SSR","18 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (248 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/therapeutes/canton/GE","listing","200","https://holiswiss.ch/de/therapeutes/canton/GE","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/canton/GE","true","true","true","Therapeuten in Genf — Ganzheitliches Verzeichnis | Holiswiss","60","true","true","222","111","liée","SSR","18 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (222 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/it/therapeutes/canton/GE","listing","200","https://holiswiss.ch/it/therapeutes/canton/GE","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/canton/GE","true","true","true","Terapeuti a Ginevra — Directory olistica | Holiswiss","52","true","true","230","107","liée","SSR","18 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (230 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/therapeutes/canton/GE","listing","200","https://holiswiss.ch/en/therapeutes/canton/GE","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/canton/GE","true","true","true","Therapists in Geneva — Holistic directory | Holiswiss","53","true","true","232","107","liée","SSR","18 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (232 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeutes/canton/BS","listing","200","https://holiswiss.ch/fr/therapeutes/canton/BS","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/canton/BS","true","true","true","Thérapeutes à Bâle-Ville — Annuaire holistique | Holiswiss","58","true","true","217","2","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (217 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/therapeutes/canton/BS","listing","200","https://holiswiss.ch/de/therapeutes/canton/BS","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/canton/BS","true","true","true","Therapeuten in Basel-Stadt — Ganzheitliches Verzeichnis | Holiswiss","67","true","true","195","2","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (195 mots) ; title 67 car.","enrichir avant de pousser","3"
"https://holiswiss.ch/it/therapeutes/canton/BS","listing","200","https://holiswiss.ch/it/therapeutes/canton/BS","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/canton/BS","true","true","true","Terapeuti a Basilea Città — Directory olistica | Holiswiss","58","true","true","200","2","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (200 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/therapeutes/canton/BS","listing","200","https://holiswiss.ch/en/therapeutes/canton/BS","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/canton/BS","true","true","true","Therapists in Basel-Stadt — Holistic directory | Holiswiss","58","true","true","201","2","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (201 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeutes/canton/BE","listing","200","https://holiswiss.ch/fr/therapeutes/canton/BE","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/canton/BE","true","true","true","Thérapeutes à Berne — Annuaire holistique | Holiswiss","53","true","true","200","118","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (200 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/therapeutes/canton/BE","listing","200","https://holiswiss.ch/de/therapeutes/canton/BE","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/canton/BE","true","true","true","Therapeuten in Bern — Ganzheitliches Verzeichnis | Holiswiss","60","true","true","174","111","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (174 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/it/therapeutes/canton/BE","listing","200","https://holiswiss.ch/it/therapeutes/canton/BE","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/canton/BE","true","true","true","Terapeuti a Berna — Directory olistica | Holiswiss","50","true","true","182","107","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (182 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/therapeutes/canton/BE","listing","200","https://holiswiss.ch/en/therapeutes/canton/BE","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/canton/BE","true","true","true","Therapists in Bern — Holistic directory | Holiswiss","51","true","true","184","107","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (184 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeutes/ville/payerne","listing","200","https://holiswiss.ch/fr/therapeutes/ville/payerne","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/ville/payerne","true","true","true","Thérapeutes à Payerne | Holiswiss","33","true","true","204","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (204 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/therapeutes/ville/payerne","listing","200","https://holiswiss.ch/de/therapeutes/ville/payerne","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/ville/payerne","true","true","true","Therapeuten in Payerne | Holiswiss","34","true","true","184","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (184 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/it/therapeutes/ville/payerne","listing","200","https://holiswiss.ch/it/therapeutes/ville/payerne","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/ville/payerne","true","true","true","Terapeuti a Payerne | Holiswiss","31","true","true","193","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (193 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/therapeutes/ville/payerne","listing","200","https://holiswiss.ch/en/therapeutes/ville/payerne","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/ville/payerne","true","true","true","Therapists in Payerne | Holiswiss","33","true","true","188","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (188 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeutes/ville/boudevilliers","listing","200","https://holiswiss.ch/fr/therapeutes/ville/boudevilliers","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/ville/boudevilliers","true","true","true","Thérapeutes à Boudevilliers | Holiswiss","39","true","true","179","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (179 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/therapeutes/ville/boudevilliers","listing","200","https://holiswiss.ch/de/therapeutes/ville/boudevilliers","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/ville/boudevilliers","true","true","true","Therapeuten in Boudevilliers | Holiswiss","40","true","true","163","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (163 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/it/therapeutes/ville/boudevilliers","listing","200","https://holiswiss.ch/it/therapeutes/ville/boudevilliers","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/ville/boudevilliers","true","true","true","Terapeuti a Boudevilliers | Holiswiss","37","true","true","168","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (168 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/therapeutes/ville/boudevilliers","listing","200","https://holiswiss.ch/en/therapeutes/ville/boudevilliers","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/ville/boudevilliers","true","true","true","Therapists in Boudevilliers | Holiswiss","39","true","true","163","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (163 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeutes/ville/geneve","listing","200","https://holiswiss.ch/fr/therapeutes/ville/geneve","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/ville/geneve","true","true","true","Thérapeutes à Genève | Holiswiss","32","true","true","204","118","liée","SSR","17 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (204 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/therapeutes/ville/geneve","listing","200","https://holiswiss.ch/de/therapeutes/ville/geneve","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/ville/geneve","true","true","true","Therapeuten in Genève | Holiswiss","33","true","true","184","111","liée","SSR","17 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (184 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/it/therapeutes/ville/geneve","listing","200","https://holiswiss.ch/it/therapeutes/ville/geneve","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/ville/geneve","true","true","true","Terapeuti a Genève | Holiswiss","30","true","true","193","107","liée","SSR","17 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (193 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/therapeutes/ville/geneve","listing","200","https://holiswiss.ch/en/therapeutes/ville/geneve","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/ville/geneve","true","true","true","Therapists in Genève | Holiswiss","32","true","true","188","107","liée","SSR","17 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (188 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeutes/ville/le-chenit","listing","200","https://holiswiss.ch/fr/therapeutes/ville/le-chenit","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/ville/le-chenit","true","true","true","Thérapeutes à Le Chenit | Holiswiss","35","true","true","189","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (189 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/therapeutes/ville/le-chenit","listing","200","https://holiswiss.ch/de/therapeutes/ville/le-chenit","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/ville/le-chenit","true","true","true","Therapeuten in Le Chenit | Holiswiss","36","true","true","169","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (169 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/it/therapeutes/ville/le-chenit","listing","200","https://holiswiss.ch/it/therapeutes/ville/le-chenit","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/ville/le-chenit","true","true","true","Terapeuti a Le Chenit | Holiswiss","33","true","true","178","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (178 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/therapeutes/ville/le-chenit","listing","200","https://holiswiss.ch/en/therapeutes/ville/le-chenit","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/ville/le-chenit","true","true","true","Therapists in Le Chenit | Holiswiss","35","true","true","173","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (173 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeutes/ville/coppet","listing","200","https://holiswiss.ch/fr/therapeutes/ville/coppet","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/ville/coppet","true","true","true","Thérapeutes à Coppet | Holiswiss","32","true","true","207","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (207 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/de/therapeutes/ville/coppet","listing","200","https://holiswiss.ch/de/therapeutes/ville/coppet","0","allowed","","index, follow","https://holiswiss.ch/de/therapeutes/ville/coppet","true","true","true","Therapeuten in Coppet | Holiswiss","33","true","true","189","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (189 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/it/therapeutes/ville/coppet","listing","200","https://holiswiss.ch/it/therapeutes/ville/coppet","0","allowed","","index, follow","https://holiswiss.ch/it/therapeutes/ville/coppet","true","true","true","Terapeuti a Coppet | Holiswiss","30","true","true","198","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (198 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/en/therapeutes/ville/coppet","listing","200","https://holiswiss.ch/en/therapeutes/ville/coppet","0","allowed","","index, follow","https://holiswiss.ch/en/therapeutes/ville/coppet","true","true","true","Therapists in Coppet | Holiswiss","32","true","true","193","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (193 mots)","enrichir avant de pousser","3"
"https://holiswiss.ch/fr/therapeutes/ville/le-grand-saconnex","listing","200","https://holiswiss.ch/fr/therapeutes/ville/le-grand-saconnex","0","allowed","","index, follow","https://holiswiss.ch/fr/therapeutes/ville/le-grand-saconnex","true","true","true","Thérapeutes à Le Grand Saconnex | Holiswiss","43","true","true","213","1","liée","SSR","16 types","INDEXABLE_MAIS_A_AMELIORER","","contenu mince (213 mots)","enrichir avant de pousser","3"
